,original,paraphrase,similar
254,يتغير الحضيض في مدار عطارد في حركته البدارية بمعدل 43 دقيقة قوسية في كل قرن، وشُرح ذلك من خلال النظرية النسبية العامة لألبرت أينشتاين في مطلع القرن العشرين.يظهر عطارد بشكل متألق عندما يراه الناظر من الأرض، ويتراوح القدر الظاهري له بين -2.3 إلى 5.7، لكن ليس من السهل رؤيته من خطوط العرض المرتفعةـ في حين يمكن رؤيته من خطوط العرض المتوسطة والدنيا، وخصوصا عندما يكون في الاستطالة العظمى له بالنسبة إلى الشمس والتي تبلغ 28.3 درجة قبل الفجر أو بعد غروب الشمس، ويمكن معرفة مواعيدها من خلال مواقع الإنترنت المختلفة.,"كان الاسم الرمزي لأول قنبلة ذرية أُسقطت على مدينة هيروشيما اليابانية هو ""الولد الصغير"" وقد أُعطي لمفجر ""إينولا جاي"".",False
91,وفي عام 2012، أخرج غاري روس فيلمًا مقتبسًا من الرواية حمل الاسم نفسه، وشاركت كولِنز بنفسها في كتابته وإنتاجه.,اعترفت العديد من الدول الغربية بجزر تايوان ، وجزر بيسكادور وملحقاتها ، وجزر كينمن وماتسو ، وبعض الجزر الصغيرة الأخرى على أنها الوريث الشرعي لجمهورية الصين.,False
344,ومن أبرز المعالم الحضاريَّة في هذه المملكة قلعة ومسجد وقصر الحمراء الذي يُعد أحد أروع المعالم المعماريَّة في العالم، بُني لِتلبية احتياجاتٍ مُتعدِّدةٍ، فهو على الصعيد العسكري قلعةً منيعة الأسوار استطاع أُمراء غرناطة بفضلها الحفاظ على مملكتهم من الأطماع العسكرية طيلة قرنين ونيفٍ، ومن جهةٍ أُخرى صُمم لِيكون دار الإمارة ومسجداً جامعاً كبيراً، كان في أوج ازدهار المملكة منبع العُلماء ومُلتقى الدارسين من بلاد الأندلُس والمغرب، وتخرج منه عُلماء كبارٌ من أبرزهم العلَّامة الإمام الشاطبي، إبراهيم بن موسى (ت.,تشكل الضفادع 90٪ من 8000 نوع من البرمائيات الحديثة.,False
331,فقد استمرَّت مملكة قشتالة تبتلع البلاد التابعة لِغرناطة حتَّى حاصرها الملكان الكاثوليكيان فرديناند الثاني الأرغوني وإيزابيلَّا الأولى القشتاليَّة في جُمادى الآخرة 896هـ المُوافق فيه نيسان (أبريل) 1491م، وبعد سبعة أشهُرٍ من الحصار دبَّ اليأس في نُفُوس المُسلمين وانتشر الجوع وتفشَّت الأمراض في صُفُوفهم، فأبرم آخر الأُمراء الغالب بالله مُحمَّد بن عليّ مُعاهدةً مع الملكين الكاثوليكيين قضت بِتسليم المدينة، فدخلها القشتاليُّون يوم الإثنين 2 ربيع الأوَّل 897هـ المُوافق فيه 2 كانون الثاني (يناير) 1492م، وبِذلك سقطت غرناطة وسقطت الأندلُس نهائيّاً، وأُسدل الستار على التاريخ السياسي للمُسلمين فيها.,تم غزو مملكة قشتالة من قبل الملكين الكاثوليك فرديناند الثاني من أراغون وإيزابيلا الأولى ملك قشتالة في جمادى الآخرة 891 م.,True
211,في حين أعلن الرئيس ما ينج جيو، الرئيس الحالي لجمهورية الصين، أن بلاده دولة مستقلة ذات سيادة وأحقية في إدارة كلا من تايوان وجمهورية الصين الشعبية.وجمهورية الصين جمهورية ديمقراطية يحكمها نظام نصف رئاسي وقانون انتخابي.,أعلن رئيس جمهورية الصين أن بلاده دولة مستقلة ذات سيادة ولها حق إدارة كل من تايوان وجمهورية الصين الشعبية.,True
321,اجتمعت تحت ظلال هذه الدولة أشلاء الأندلُس المنهارة والتي انكمشت أطرافها فيما وراء نهر الوادي الكبير جنوباً، وشغلت شرقاً رُقعةً مُتواضعةً من جيَّان وبياسة وإستجَّة حتَّى البحر المُتوسِّط، ومن ألمرية وإلبيرة غرباً حتَّى مصب الوادي الكبير.,التغييرات الداخلية للكتاكيت البرمائية تشمل التحول من التنفس الخيشومي إلى التنفس الرئوي لبعض الأنواع.,False
419,جميعُ البرمائيَّات المُعاصرة تنتمي إلى طُويئفة ملساء الجلد (باللاتينية: Lissamphibia)، وهي تقطُنُ تشكيلةً واسعةً من الموائل الطبيعيَّة، من البيئات الأرضيَّة والجُحريَّة والشجريَّة والمائيَّة العذبة.,هناك مجموعة متنوعة من الموائل الطبيعية للسلمندر المعاصر ، وهي تنتمي إلى فئة Lissamphibia.,True
21,"أبدعت مي في مَجال الصّحافة، وكانت تنشر مقالاتها في الصحافة المصرية، وتُمضي في نِهايتها بأسماء مُستعارة، كان من أسمائها المستعارة: ""شجية، خالد رأفت، إيزيس كوبيا، عائدة، كنار، السندبادة البحرية الأولى"".",أدى مقتل الحسين إلى ظهور سلسلة من المؤلفات الدينية والمواعظ والدعوات الخاصة بوفاته ، وألف عشرات الكتب عنها.,False
160,"سمي الألبوم ""Loose"" الذي يعني بالعربية ""حرة"" بشكل عفوي أثناء عملية تسجيل وإعداد الألبوم، ويعتبر قرار تسميته بهذا الاسم قراراً ذكياً، فقد ساعد العنوان على انتشار الألبوم حول العالم.",نظرًا لأن التلسكوبات الأرضية لا تكتشف سوى أجزاء الهلال من سطح عطارد ، فهناك القليل من المعلومات حول الكوكب.,False
125,بينما أصبح مدفن الحسـين في كربلاء مكاناً مقدساً لدى الشيعة يزوره مؤمنوهم، مع ما يرافق ذلك من ترديد لأدعية خاصة أثناء كل زيارة لقبره.,أصبحت مقبرة الحسن في كربلاء مكانًا مقدسًا للشيعة عند زيارتهم لها ، مع ما يصاحب ذلك من تكرار صلاة خاصة في كل زيارة إلى قبره.,True
248,لعطارد أعلى قيمة للشذوذ المداري من بين جميع كواكب المجموعة الشمسية، ولديه أصغر ميل محوري من بين هذه الكواكب وهو يكمل ثلاث دورات حول محوره لكل دورتين مداريتين.,يمتلك عطارد أعلى قيمة للشذوذ بين جميع الكواكب في النظام الشمسي ، وله أصغر ميل بين الكواكب ، ويكمل ثلاث دورات حول محوره لكل دورتين.,True
53,كما أشيد بحبكة الرواية وشخصياتها المُحكمة.,أحيي حبكة الرواية وشخصياتها.,True
159,"سمي الألبوم ""Loose"" الذي يعني بالعربية ""حرة"" بشكل عفوي أثناء عملية تسجيل وإعداد الألبوم، ويعتبر قرار تسميته بهذا الاسم قراراً ذكياً، فقد ساعد العنوان على انتشار الألبوم حول العالم.","كان عنوان الألبوم ""فضفاض"" أي ""حر"" باللغة العربية ، وساعد في انتشار الألبوم حول العالم.",True
212,ويحكم الدولة رئيس البلاد الذي يعتبر رئيس الحكومة بالمشاركة مع المجلس التشريعي صاحب السلطة في إقرار القوانين بالبلاد.,تم غزو مملكة قشتالة من قبل الملوك الكاثوليك فرديناند الثاني ملك أراغون وإيزابيلا الأولى ملك قشتالة في أبريل 1491 م.,False
189,ومع نهاية الحرب العالمية الثانية واستسلام اليابان قامت الصين بضم مجموعة جزر تايوان وبسكادورز إلى حكمها.,بعد نهاية الحرب العالمية الثانية ، سيطرت الصين على مجموعة جزر بيسرسكادو التايوانية.,True
290,"كان علماء الفلك الإغريق يعتقدون أن هذا الكوكب عبارة عن جرمين منفصلين، وذلك قبل القرن الرابع قبل الميلاد، وأطلقوا على أحد هذين الجرمين تسمية ""أبولو""، واعتقدوا أنه لا يظهر للعيان إلا عند الشروق، وأطلقوا على الآخر تسمية ""هرمس""، واعتقدوا أنه لا يمكن رؤيته إلا عند الغروب.",خلال الحرب العالمية الثانية ، ألقت الولايات المتحدة قنابل ذرية على اليابان ، مما أسفر عن مقتل أكثر من 100000 شخص.,False
380,"الولد الصغير هو الاسم الكودي الذي أطلق على أول قنبلة ذرية ألقيت على مدينة هيروشيما اليابانية في (6) أغسطس (1945م) من قاذفة القنابل (بي-29) ""إينولا جاى"" والتي كان يقودها الكولينيل بول تيبيتس من السرب( 393) من القوات الجوية الأمريكية.","كان الاسم الرمزي لأول قنبلة ذرية أُسقطت على مدينة هيروشيما اليابانية هو ""ليتل بوي"" وأعطي لمفجر ""إينولا جاي"".",True
107,"معركة كربلاء وتسمى أيضاً واقعة الطف هي معركة وقعت على ثلاثة أيام وختمت في 10 محرم سنة 61 للهجرة والذي يوافق 12 أكتوبر 680م، وكانت بين الحسين بن علي بن أبي طالب ابن بنت النبي محمد، الذي أصبح المسلمون يطلقون عليه لقب ""سيد الشهداء"" بعد انتهاء المعركة، ومعه أهل بيته وأصحابه، وجيش تابع ليزيد بن معاوية.",يعتمد الاقتصاد العالمي على الصناعات التكنولوجية.,False
191,ومع نهاية الحرب العالمية الثانية واستسلام اليابان قامت الصين بضم مجموعة جزر تايوان وبسكادورز إلى حكمها.,بعد الحرب العالمية الثانية واستسلام اليابان ، ضمت الصين لحكمها مجموعة جزر بيسرسكادو والتايوانية.,True
60,اعتمدت كولِنز في كتابة مباريات الجوع على مضامين من الميثولوجيا الإغريقية، المصارعة الرومانية وتلفزيون الواقع.,تأثر كولينز بالأساطير اليونانية والمصارعة الرومانية وتليفزيون الواقع في كتابته The Hunger Games.,True
110,"معركة كربلاء وتسمى أيضاً واقعة الطف هي معركة وقعت على ثلاثة أيام وختمت في 10 محرم سنة 61 للهجرة والذي يوافق 12 أكتوبر 680م، وكانت بين الحسين بن علي بن أبي طالب ابن بنت النبي محمد، الذي أصبح المسلمون يطلقون عليه لقب ""سيد الشهداء"" بعد انتهاء المعركة، ومعه أهل بيته وأصحابه، وجيش تابع ليزيد بن معاوية.",للمجلس التشريعي سلطة إصدار القوانين في البلاد ، ويعتبر رئيس الدولة هو رئيس الحكومة.,False
344,ومن أبرز المعالم الحضاريَّة في هذه المملكة قلعة ومسجد وقصر الحمراء الذي يُعد أحد أروع المعالم المعماريَّة في العالم، بُني لِتلبية احتياجاتٍ مُتعدِّدةٍ، فهو على الصعيد العسكري قلعةً منيعة الأسوار استطاع أُمراء غرناطة بفضلها الحفاظ على مملكتهم من الأطماع العسكرية طيلة قرنين ونيفٍ، ومن جهةٍ أُخرى صُمم لِيكون دار الإمارة ومسجداً جامعاً كبيراً، كان في أوج ازدهار المملكة منبع العُلماء ومُلتقى الدارسين من بلاد الأندلُس والمغرب، وتخرج منه عُلماء كبارٌ من أبرزهم العلَّامة الإمام الشاطبي، إبراهيم بن موسى (ت.,يعد قصر الحمراء من أروع المعالم المعمارية في العالم ومن أبرز المعالم الثقافية في هذه المملكة.,True
249,لعطارد أعلى قيمة للشذوذ المداري من بين جميع كواكب المجموعة الشمسية، ولديه أصغر ميل محوري من بين هذه الكواكب وهو يكمل ثلاث دورات حول محوره لكل دورتين مداريتين.,تعتبر الأسلحة النووية أسلحة دمار شامل ، ويخضع تصنيعها واستعمالها للرقابة الدولية ، والسعي وراءها هدف تسعى إليه جميع الدول.,False
241,فيما تستعمل اللغات التي لم تعرف الكوكب باسم محدد الاسم اللاتيني ميركوري (تلفظ ‎[ /ˈmɜrkjəri/]‏) في اللاتينية نسبة لإله التجارة الروماني.,كان الفقيه الأصولي المجتهد.,False
87,وفي عام 2012، أخرج غاري روس فيلمًا مقتبسًا من الرواية حمل الاسم نفسه، وشاركت كولِنز بنفسها في كتابته وإنتاجه.,لا تتنازل جمهورية الصين عن حقها المشروع في أن تكون الوريث الحقيقي والممثل الشرعي لجمهورية الصين المتلاشية ، لكنها لم تهتم كثيرًا بهذه القضية ، حيث أن وجهة النظر السياسية في جمهورية الصين بشأن السيادة الحقيقية لجمهورية الصين المختفية,False
128,أدى مقتل الحسين إلى نشوء سلسلة من المؤلفات الدينية والخطب والوعظ والأدعية الخاصة التي لها علاقة بحادثة مقتله وألفت عشرات المؤلفات لوصف حادثة مقتله.,يمتلك عطارد أعلى قيمة للشذوذ بين جميع الكواكب في النظام الشمسي ، وله أصغر ميل بين الكواكب ، ويكمل ثلاث دورات حول محوره لكل دورتين.,False
168,لم تحذف الأغنية من الألبوم بل لا زالت موجودة بصوت نيللي فرتادو وحدها، ولكن تم تسريب النسخة القديمة من الأغنية التي ظهر بها صوت كريس مارتن في شبكة الإنترنت، يذكر أن كريس هو فنان بريطاني.,تم تسريب النسخة القديمة من الأغنية التي ظهر فيها صوت كريس مارتن على الإنترنت ، لكن لم تتم إزالتها من الألبوم.,True
227,وتحتل جمهورية الصين مراكز متقدمة للغاية في أمور أخرى مثل حرية الصحافة وجودة القطاع الصحي والتعليم الحكومي والاقتصاد الحر.,يعد قصر الحمراء من أروع المعالم المعمارية في العالم ، بني لتلبية الاحتياجات المتعددة ، ويعد من أبرز المعالم الثقافية في هذه المملكة.,False
235,عُطَارِد (رمزه☿) هو أصغر كواكب المجموعة الشمسية وأقربها إلى الشمس، أطلقت العرب على هذا الكوكب تسمية «عطارد»؛ وأصل الاسم من المصدر ط ر د، طارد ومطّرَد أي المتتابع في سيره، وأيضاً سريع الجري ومن هنا اسم الكوكب عطارد الذي يرمز إلى السرعة الكبيرة لدوران الكوكب حول الشمس.,وحققت الاكتفاء الذاتي بفضل شهادة الرحالة ابن بطوطة الذي قال إنها مملكة قوية رغم المعارك المستمرة مع الممالك المسيحية المجاورة.,False
245,يبلغ قطره حوالي 4880 كلم وكتلته 0.055 من كتلة الأرض ويتم دورته حول الشمس خلال 87.969 يوم.,كتلته 0.055 من الأرض ويدور حول الشمس في 87،970 يومًا.,True
206,أما دستورياً، فلم تتنازل جمهورية الصين عن حقها الشرعي في كونها الوريث الحقيقي والممثل الشرعي لجمهورية الصين الزائلة إلا أنها في الواقع لم تهتم كثيراً بهذه القضية، حيث تختلف وجهة النظر السياسية في جمهورية الصين على السيادة الحقيقية للبلاد حيث صرح الرئيسان السابقان للبلاد لي تينج هوي وتشن شوي بيان بأن حكومة جمهورية الصين منفصلة تماماً وهي كيان مستقل سياسياً ولا تمت بأي صلة للحكومة المسيطرة على الجمهورية الشعبية ومن ثم لا يوجد داع لإعلان استقلال البلاد المستقلة بالفعل.,لا تتنازل جمهورية الصين عن حقها المشروع في أن تكون الوريث الحقيقي والممثل الشرعي لجمهورية الصين المتلاشية ، لكنها لم تهتم كثيرًا بهذه القضية ، حيث أن وجهة النظر السياسية في جمهورية الصين بشأن السيادة الحقيقية للصين.,True
485,أبو سعيد مَسْلَمة بن عبد الملك بن مروان بن الحَكَم بن أبي العاص بن أمية الأُموي القُرشي (66 هـ-685 م/7 محرم، 121 هـ-24 ديسمبر، 738 م)، هو أمير أُموي، وقائد عسكري، ووالي، وسياسي ورجل دولة.,بعد سقوط بغداد بعد حصار استمر لأيام ، استولى الخليفة المستو على المدينة ودارت المعركة.,False
315,وهكذا أخذت صُورة الوضع السياسي لِلدولة الإسلاميَّة الجديدة في الأندلُس تتوضَّح تحت حُكم مُحمَّدِ بن الأحمر، الذي اتخذ غرناطة عاصمةً لهُ بدلاً من جيَّان التي كانت واقعةً تحت تهديد النصارى المُستمر.,اتضحت صورة الوضع السياسي للدولة الإسلامية الجديدة في الأندلس في ظل حكم محمد بن الأحمر الذي اتخذ غرناطة عاصمته بدلاً من جيان التي كانت تحت التهديد المستمر للمسيحيين.,True
451,ظهرت أولى البرمائيَّات خلال العصر الديڤوني، مُتطوِّرةً من الأسماك لحميَّة الزعانف ذات الرئتين والأطراف العظميَّة، وهي خصائصٌ جسديَّة ساعدتها على التأقلم مع الحياة على اليابسة.,صمم Tim O'Brien غلاف The Hunger Games ، الذي طُبع في غلاف ورقي وإصدارات صوتية وإلكترونية أخرى بعد نشره في طبعة فنية من قبل Estelastic Foundation.,False
33,مباريات الجوع (بالإنجليزية: The Hunger Games)‏؛ هي رواية ديستوبية للكاتبة الأمريكية سوزان كولنز، صدرت في عام 2008.,باع الألبوم سبعة ملايين نسخة حول العالم في بداية أغسطس 2007 ، وفاز بالمركز الأول مرتين في مخطط العالم المتحد ، فضلًا عن ترشيحه لخمس جوائز.,False
8,أتقنت مي تسع لغات هي: العربية، والفرنسية والإنجليزية والألمانية والإيطالية والأسبانية واللاتينية واليونانية والسريانية.كانت مدينة النّاصرة موطن والديّ مي، فأمُّها من أصل سوريّ إلّا أنّ موطنها فهو فلسطين، ووالدها إلياس زيادة أصلهُ من لُبنان، كان معلمًا في مدرسة الأرض المقدسة، كانت مهتمةً بدراسة الّلغة العربيّة، وتعلّم الّلغات الأجنبيّة، فتميّزت ميّ منذ صباها ونشرت مقالات أدبية ونقدية واجتماعية، أما عن حياتها العاطفيّة، فقد أحبّت جبران خليل جبران على الرغم من عدم لقاءهما؛ حيث دامت المراسلات بينهما عشرين عاماً منذ عام 1911 وحتى وفاة جُبران في نيويورك عام 1931.,أدى مقتل الحسين إلى ظهور سلسلة من الكتابات الدينية والمواعظ والخطب والصلوات الخاصة بوفاته ، وألف عشرات الكتب التي تصف حادثة مقتله.,False
218,وجمهورية الصين واحدة من النمور الآسيوية الأربعة ويحتل اقتصادها المركز السادس والعشرين على مستوى العالم.,وحققت الاكتفاء الذاتي بفضل شهادة الرحالة ابن بطوطة الذي وصفها بأنها مملكة قوية رغم المعارك المستمرة مع الممالك المسيحية المجاورة.,False
170,لم تحذف الأغنية من الألبوم بل لا زالت موجودة بصوت نيللي فرتادو وحدها، ولكن تم تسريب النسخة القديمة من الأغنية التي ظهر بها صوت كريس مارتن في شبكة الإنترنت، يذكر أن كريس هو فنان بريطاني.,يشبه عطارد قمر الأرض في شكله ، حيث يحتوي على العديد من الفوهات الصدمية ، ومناطق منبسطة ملساء ، ولا يحتوي على أقمار طبيعية أو غلاف جوي ، ولكن له قلب حديدي ، مما يؤدي إلى توليد مجال مغناطيسي يساوي 1٪ من الأرض,False
23,كانَ لِمي زيادة دَور في الدِّفاع عَن حُقوق المَرأة، وبِمُطالبة المُساواة كَما أنّها استَحقّت أن تَكون رائِدة مِن رائِدات النَّهضة النِّسائية العَربيَّة الحَديثة، حَيثُ كانَت مُتطلعَة عَلى تاريخ المرأة في الفَترة التي سَبَقت سَجنها فَأكثرت مِن الكِتابة والمُحاضرات والنّدوات؛ لِلمُطالبة بِحقوق المرأة.,وبينما كانت تتطلع إلى تاريخ المرأة في الفترة التي سبقتها ، كان لي دور متزايد في الدفاع عن حقوق المرأة ، وفي المطالبة بالمساواة ، كما كانت تستحق أن تكون رائدة في نهضة المرأة العربية الحديثة.,True
133,"يعتبر الشيعة معركة كربلاء قصة تحمل معاني كثيرة ""كالتضحية والحق والحرية"" وكان لرموز هذه الواقعة حسب الشيعة دور في الثورة الإيرانية وتعبئة الشعب الإيراني بروح التصدي لنظام الشاه، وخاصة في المظاهرات المليونية التي خرجت في طهران والمدن الإيرانية المختلفة أيام عاشوراء والتي أجبرت الشاه السابق محمد رضا بهلوي على الفرار من إيران، ومهدت السبيل أمام إقامة النظام الإسلامي الشيعي في إيران وكان لهذه الحادثة أيضًا، بنظر الشيعة، دور في المقاومة الإسلامية في وجه الاحتلال الإسرائيلي في جنوب لبنان.",تنص النظرية النسبية العامة لألبرت أينشتاين على أن مقدمة عطارد يمكن رؤيتها من خطوط العرض العالية.,False
484,أبو سعيد مَسْلَمة بن عبد الملك بن مروان بن الحَكَم بن أبي العاص بن أمية الأُموي القُرشي (66 هـ-685 م/7 محرم، 121 هـ-24 ديسمبر، 738 م)، هو أمير أُموي، وقائد عسكري، ووالي، وسياسي ورجل دولة.,وأصبح شعار «يا ثورات الحسين» عاملاً مركزياً في بلورة الثقافة الشيعية ، وكانت المعركة وتفاصيلها ونتائجها تمثل قيمة روحية ذات معاني كبيرة للشيعة.,False
52,كما أشيد بحبكة الرواية وشخصياتها المُحكمة.,تم تسريب النسخة القديمة من الأغنية التي ظهر فيها صوت كريس مارتن على الإنترنت ، لكن لم تتم إزالتها من الألبوم.,False
365,ومن منهج المصنف في الكتاب أنه يذكر اسم العلم المترجم له، ونسبه، وإسلامه، ومآثره، وما ورد في فضله في ترجمة مطولة، وقد بلغ عدد الأعلام المترجم لهم 4725 علمًا، ويُعد هذا الكتاب من أقدم الكتب التي وصلت إلينا من كتب التواريخ الجامعة لرواة السنة النبوية من ثقات وضعفاء، وهو مرتب على الطبقات، وقد تكلم على الرواة جرحًا وتعديلًا.,واسم العلم المترجم له ، ونسبه ، وإسلامه ، ومآثره ، وما ورد في مزاياه في ترجمة مطولة من بعض ما جاء في الكتاب.,True
44,أمّا مباريات الجوع فهي مهرجان سنوي، يختار فيه بنظام القرعة فتى وفتاة، تتراوح أعمارهم بين 12-18 سنة، من كل مقاطعة من المقاطعات الاثنتي عشرة المحيطة بالكابيتول، ليتقاتلوا حتى الموت ضمن برنامج واقع تلفزيوني، وهناك فائز واحد فقط، هو من يستطيع البقاء على قيد الحياة.,ألعاب الجوع مهرجان سنوي ، يتم فيه اختيار فتى وفتاة بالقرعة من كل مقاطعة من المقاطعات الاثني عشر المحيطة بمبنى الكابيتول ، للقتال حتى الموت في برنامج تلفزيون الواقع ، وهناك فائز واحد فقط يمكنه البقاء. .,True
214,ويحكم الدولة رئيس البلاد الذي يعتبر رئيس الحكومة بالمشاركة مع المجلس التشريعي صاحب السلطة في إقرار القوانين بالبلاد.,وحققت الاكتفاء الذاتي بفضل شهادة الرحالة ابن بطوطة الذي وصفها بأنها مملكة قوية رغم صراعاتها مع الممالك المسيحية المجاورة.,False
76,ولقد قُدّرت مبيعات الطبعة الأولى من الرواية بحوالي مائتي ألف نسخة، وبحلول فبراير من عام 2010، وصلت مبيعات الرواية إلى ثمانمائة ألف نسخة.,بيعت الطبعة الأولى من الرواية حوالي مائتي ألف نسخة ، وبحلول فبراير من عام 2010 بيعت ثمانمائة ألف نسخة.,True
204,أما دستورياً، فلم تتنازل جمهورية الصين عن حقها الشرعي في كونها الوريث الحقيقي والممثل الشرعي لجمهورية الصين الزائلة إلا أنها في الواقع لم تهتم كثيراً بهذه القضية، حيث تختلف وجهة النظر السياسية في جمهورية الصين على السيادة الحقيقية للبلاد حيث صرح الرئيسان السابقان للبلاد لي تينج هوي وتشن شوي بيان بأن حكومة جمهورية الصين منفصلة تماماً وهي كيان مستقل سياسياً ولا تمت بأي صلة للحكومة المسيطرة على الجمهورية الشعبية ومن ثم لا يوجد داع لإعلان استقلال البلاد المستقلة بالفعل.,لا تتنازل جمهورية الصين عن حقها الشرعي في أن تكون الوريث الحقيقي والممثل الشرعي لجمهورية الصين المتلاشية ، لكنها لم تولي اهتمامًا كبيرًا لهذه القضية باعتبارها وجهة النظر السياسية في جمهورية الصين.,True
334,ولم تك مملكة غرناطة الأطولَ عُمراً بين دُول المُسلمين في الأندلُس فحسب، وإنما استطاعت أن تُحقِّق نجاحاتٍ وإنجازاتٍ حضاريَّةً باهرةً تُوازي نجاحات دُول الأندلُس التي سبقتها إن لم تتفوَّق عليها.,لم تكن مملكة غرناطة الدولة الإسلامية الأطول عمراً في الأندلس فحسب ، بل تمكنت أيضًا من تحقيق نجاحات حضارية وإنجازات ملحوظة تضاهي نجاحات دول الأندلس التي سبقتها.,True
377,"الولد الصغير هو الاسم الكودي الذي أطلق على أول قنبلة ذرية ألقيت على مدينة هيروشيما اليابانية في (6) أغسطس (1945م) من قاذفة القنابل (بي-29) ""إينولا جاى"" والتي كان يقودها الكولينيل بول تيبيتس من السرب( 393) من القوات الجوية الأمريكية.",أُسقطت القنبلة الذرية الأولى على مدينة هيروشيما اليابانية في 6 أغسطس 1945 ، وكان الاسم الرمزي هو ليتل بوي.,True
473,أصغر البرمائيَّات (والفقاريَّات عُمومًا) هو الضُفيدع الأماوي (باللاتينية: Paedophryne amauensis) من غينيا الجديدة، البالغ طوله 7.7 مليمترات (0.30 إنشًا)، أمَّا أضخمها فهو السمندر الصيني الجنوبي العملاق (باللاتينية: Andrias sligoi) البالغ طوله 1.8 أمتار.,بعد سقوط بغداد بعد حصار دام لأيام ، تم الاستيلاء على المدينة وولادة الخليفة المستو ، دارت المعركة.,False
73,ولقد قُدّرت مبيعات الطبعة الأولى من الرواية بحوالي مائتي ألف نسخة، وبحلول فبراير من عام 2010، وصلت مبيعات الرواية إلى ثمانمائة ألف نسخة.,بيعت الطبعة الأولى من الرواية حوالي مائتي ألف نسخة ، وبحلول فبراير من عام 2010 ، وصلت مبيعات الرواية إلى ثمانمائة ألف نسخة.,True
443,نظرًا لِمُتطلِّباتها التكاثُريَّة المُعقَّدة والدقيقة وجُلُودها النفيذة، يُعدُّ وُجودُ البرمائيَّات في منطقةٍ مُعيَّنةٍ إحدى مُؤشِّرات سلامة بيئة تلك المنطقة؛ ولُوحظ بدايةً من العُقُود الأخيرة لِلقرن العشرين الميلاديّ تراجُع أعداد الكثير من أنواع البرمائيَّات حول العالم نتيجة ارتفاع نسب التلوُّث وبِسبب غيرها من المُشكلات البيئيَّة.,كان هناك انخفاض في عدد السمندل في العقود الأخيرة من القرن العشرين.,True
490,برز ما بين عام 86 هـ-705 م وعام 121 هـ-738 م بخوضه الكثير من المعارك والغزوات والحملات العسكرية على كُلٍّ مِن الإمبراطورية الروميَّة البيزنطيَّة وإمبراطورية الخزر والخوارج والجراجمة، وكانت جلَّ حروبه وأغلبها على الدولة الرومية البيزنطية.,بعد مقتل فارس الدين اقطاي وقمع انتفاضات الراغبين في الحكم ، رتب البيت الداخلي لمصر وأصدر عفوًا عامًا للمماليك.,False
281,تتكوّن تركيبة عطارد من 70% معادن و 30% سليكات، وكثافته هي ثاني أكبر كثافة في المجموعة الشمسية وتقل عن كثافة الأرض بحوالي 5.515 غ/سم³ فقط.,يتكون الزئبق من 70٪ معادن و 30٪ سيليكات ، وكثافته أقل من كثافة الأرض ، لكنه ثاني أكبر كثافة في المجموعة الشمسية.,True
486,أبو سعيد مَسْلَمة بن عبد الملك بن مروان بن الحَكَم بن أبي العاص بن أمية الأُموي القُرشي (66 هـ-685 م/7 محرم، 121 هـ-24 ديسمبر، 738 م)، هو أمير أُموي، وقائد عسكري، ووالي، وسياسي ورجل دولة.,بعد مقتل فارس الدين أقطاي وقمع انتفاضات الراغبين في الحكم ، رتب البيت الداخلي لمصر وأصدر عفواً عاماً للمماليك الفارين من مصر.,False
391,"فُجرت أول قنبلة نووية للاختبار في 16 يوليو 1945 في منطقة تدعى صحراء ألاموغوردو (بالإنجليزية: Alamogordo)‏ الواقعة في ولاية نيو مكسيكو في الولايات المتحدة، وسميت القنبلة باسم القنبلة (أ) (بالإنجليزية: A-bomb)‏ وكان هذا الاختبار بمثابة ثورة في عالم المواد المتفجرة والأسلحة المدمرة، وبهذه العملية فإن شكلاً دائرياً صغيراً بحجم كف اليد يمكن أن يسبب انفجاراً تصل قوته إلى قوة انفجار تحدثه مئات الآلاف من الأطنان من مادة ال""تي إن تي"".",كانت القنبلة الذرية أول قنبلة نووية يتم اختبارها في 16 يوليو 1945 في صحراء ألاموغوردو في نيو مكسيكو ، وكانت ثورة في عالم صناعة القنابل.,True
98,وقعت المعركة بعد انتكاسات مريرة لدول ومدن العالم الإسلامي، حيث سقطت الدولة الخورازمية بيد المغول ثم تبعها سقوط بغداد بعد حصار دام أياماً فاستبيحت المدينة وقُتل الخليفة المستعصم بالله فسقطت معه الخلافة العباسية، ثم تبع ذلك سقوط جميع مدن الشام وفلسطين وخضعت لهولاكو، كانت مصر في تلك الفترة تئِنُّ من الصراعات الداخلية والتي انتهت باعتلاء سيف الدين قطز عرش مصر سنة 657 هـ / 1259 سلطانا لمماليك مصر.,تحتل جمهورية الصين المرتبة 26 في العالم من حيث الاقتصاد.,False
404,اتُهِمَت إيران مؤخراً من قبل عدد من الحكومات بأنها إحدى الدول ذات القدرة النووية.,اتهم عدد من الدول إيران بامتلاكها قدرات نووية.,True
297,"وكان الفلكيون القدماء يعتقدون بأن ""برية هرمس الهرامسة"" (باللاتينية: Solitudo Hermae Trismegisti) تُشكل ميزة أساسية من ميزات الكوكب، حيث قيل بأنها تغطي تقريباً ربع ربعه الجنوبي الشرقي.","كان يُعتقد أن ""Wilitudo Hermae Trismegisti"" هو سمة رئيسية للكوكب ، حيث قيل إنه يغطي ما يقرب من ربع ربعه الجنوبي الشرقي.",True
